ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
org.primordion.cellontro.app.sbml.XhYeastGlyPritchardKel.function_7,0,0,0,0,0,0,0,0,0,0.24333333333333332,1
org.primordion.xholon.xmiapps.AppElevator_ShowStates.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.io.XholonVertexStringer.getVertex,0,0,0,0,0,0,0,0,0,4.005491688563523,1
org.primordion.xholon.xmiapps.XhTestFsm.setTestScenario,0,0,0,0,0,0,0,0,0,2.3916616626320684,1
ec.gp.GPNode.toStringForError,0,0,0,0,0,0,0,0,0,0.0,4
org.primordion.user.app.Epo2.Address.toString,0,0,0,0,0,0,0,0,0,2.8983333333333334,1
org.primordion.ealontro.app.XhAntForaging.setFoodQuantity,0,0,0,0,0,0,0,0,0,1.8592385482950797,1
org.primordion.xholon.tutorials.StupidModel.XhStupidModel3.postConfigure,0,0,0,0,0,0,0,0,0,3.415,6
org.primordion.xholon.tutorials.rcs.XhRcsTemp.initialize,0,0,0,0,0,0,0,0,0,2.2322313844695083,4
org.primordion.xholon.base.Xholon.performVoidActivity,0,0,0,0,0,0,0,0,0,2.72,1
org.primordion.xholon.base.Message.getData,0,0,0,0,0,0,0,0,0,3.0864174621226885,1
ec.gp.GPTree.clone,0,0,0,0,0,0,0,0,0,1.2366264214672824,4
org.primordion.xholon.base.StateMachineEntity.notifyActiveSubStates,0,0,0,0,0,0,0,0,0,0.9166792545842113,12
org.primordion.xholon.xmiapps.XhTestFsmHistory.act,0,0,0,0,0,0,0,0,0,1.6008377970974939,24
org.primordion.xholon.tutorials.StupidModel.BugStupidModel10.act,0,0,0,0,1,0,0,0,0,3.1185030242130303,5
org.primordion.xholon.xmiapps.AppTestFsmOrthogonal.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.base.Xholon.insertFirstChild,0,0,0,0,0,0,0,0,0,3.6899999999999995,5
org.primordion.xholon.base.XholonClass.printNode,0,0,0,0,0,0,0,0,0,2.86,5
org.primordion.xholon.samples.App09SpatialGames.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.tutorials.StupidModel.AppStupidModel8.setMaxConsumptionRate,0,0,0,0,1,0,0,0,0,2.6133333333333333,1
org.primordion.ealontro.app.XhTutorial4.initialize,0,0,0,0,0,0,0,0,0,1.3249222305170096,3
org.primordion.xholon.io.Xholon2Scxml.initialize,0,0,0,0,0,0,0,0,0,2.5976133110454374,5
org.primordion.xholon.base.XPath.searchForClosestNeighbors,0,0,0,0,0,0,0,0,0,1.8900708565580817,25
org.primordion.xholon.samples.Xh09SpatialGames.preAct,0,0,0,0,0,0,0,0,0,1.0475827001878715,9
org.primordion.ealontro.app.AppEcjTutorial4.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.user.app.TurtleExample1.actTurtle,0,0,0,0,0,0,0,0,0,0.9384941873835672,72
org.primordion.xholon.xmiapps.XhHelloWorldTutorial_plus.processReceivedMessage,0,0,0,0,0,0,0,0,0,2.0,13
org.primordion.xholon.base.StateMachineEntity.clearActiveSubState,0,0,0,0,0,0,0,0,0,1.1012708151169475,9
org.primordion.ealontro.app.XhAntForaging.getPheromoneLevel,0,0,0,0,0,0,0,0,0,1.8944950887835716,1
org.primordion.xholon.io.AbstractChartViewer.setXRange,0,0,0,0,0,0,0,0,0,1.3411066861542313,3
org.primordion.xholon.app.GridViewerDetails.invokeDataPlotter,0,0,0,0,0,0,0,0,0,2.3309755375701884,4
org.primordion.xholon.tutorials.StupidModel.HabitatCellStupidModel8.setVal,0,0,0,0,0,0,0,0,0,1.5464670730125436,1
org.primordion.xholon.io.Xmi2Xholon.setXholonJarPath,0,0,0,0,0,0,0,0,0,3.1366666666666667,1
org.primordion.cellontro.app.sbml.XhGlyHunThouBilayer.setNumModifiers,0,0,0,0,1,0,0,0,0,0.0,1
org.primordion.xholon.xmiapps.XhTestFsm.getY,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.base.Interaction.createSdUmlGraph,1,0,0,0,0,0,0,0,0,1.7068427006281608,92
