ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
net.datacrow.console.windows.onlinesearch.OnlineSearchForm.initProgressBar,0,0,0,0,0,0,0,0,0,2.0406571271403364,4
net.datacrow.util.DcFileFilter.accept,0,0,0,0,0,0,0,0,0,2.045,9
net.datacrow.console.windows.security.LoginDialog.getLoginName,0,0,0,0,0,0,0,0,0,2.0284282513980374,1
net.datacrow.console.windows.MigrationDialog.addMessage,0,0,0,0,0,0,0,0,0,4.2348621316791135,4
net.datacrow.fileimporters.MusicAlbumImporter.afterImport,0,0,0,0,0,0,0,0,0,2.783333333333333,4
net.datacrow.core.modules.xml.XmlModule.setChildIndex,0,0,0,0,0,0,0,0,0,4.105,1
net.datacrow.util.freedb.FreedbReadResult.getTrackSeconds,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.objects.DcObject.removeRequests,0,0,0,0,0,0,0,0,0,0.0,2
net.datacrow.fileimporters.MusicFile.getTitle,0,0,0,0,0,0,0,0,0,2.497595992642624,1
net.datacrow.console.components.DcReferenceField.getValue,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.db.DcDatabase.updateVersion,0,0,0,0,0,0,0,1,0,1.0,2
net.datacrow.console.components.DcReferencesField.setDescription,0,0,0,0,0,0,0,0,0,1.2266666666666668,17
net.datacrow.fileimporters.MovieImporter.parse,0,0,0,0,0,0,0,0,0,1.510277614320805,27
net.datacrow.console.windows.messageboxes.NativeMessageBox.display,0,0,0,0,0,0,0,0,0,3.488289529725908,9
net.datacrow.console.components.panels.QuickViewPanel.createImageTabs,0,0,0,0,0,0,0,0,0,2.6178962106555934,20
net.datacrow.util.Utilities.base64ToImage,0,0,0,0,0,0,0,0,0,0.965,1
net.datacrow.console.components.lists.elements.DcSoftwareListHwElement.build,0,0,0,0,0,0,0,0,0,3.4127217549507445,22
net.datacrow.console.windows.enhancers.Renumberer.initiliazeUI,0,0,0,0,0,0,0,0,0,1.3516038966667725,12
net.datacrow.console.components.lists.elements.DcObjectListHwElement.setFont,0,0,0,0,0,0,0,0,0,2.315114448186201,10
net.datacrow.console.windows.filerenamer.PreviewGenerator.mouseReleased,0,0,0,0,0,0,0,0,0,0.0,4
net.datacrow.console.views.View.getItemAt,0,0,0,0,0,0,0,0,0,0.6116263080307477,8
net.datacrow.core.web.model.DcWebField.isTextfield,0,0,0,0,0,0,0,0,0,1.8349797244994972,1
net.datacrow.reporting.writer.XmlWriter.startDocument,0,0,0,0,0,0,0,0,0,1.7852398329962316,4
net.datacrow.core.SplashScreenCloser.checkDirectories,0,0,0,0,0,0,0,0,0,0.875,4
net.datacrow.console.windows.filerenamer.PreviewGenerator.run,0,0,0,0,0,0,0,0,0,2.0977740960614892,12
net.datacrow.console.components.DcMultiLineToolTipUI.createUI,0,0,0,0,0,0,0,0,0,0.454934381824971,1
net.datacrow.core.settings.Settings.getSettingGroup,0,0,0,0,0,0,0,0,0,2.445,5
net.datacrow.core.modules.DcMediaChildModule.getItemView,0,0,0,0,0,0,0,0,0,2.83,1
net.datacrow.fileimporters.MusicFile.processed,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.console.components.lists.DcModuleList.setBackground,0,0,0,0,0,0,0,0,0,4.08,1
net.datacrow.console.windows.FieldSelectorDialog.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,10
net.datacrow.core.web.model.DcWebObject.addField,0,0,0,0,0,0,0,0,0,2.13,1
net.datacrow.core.objects.Picture.isNew,0,0,0,0,0,0,0,0,0,0.6738632963901179,5
net.datacrow.core.resources.DcLanguageResource.save,1,0,0,0,0,0,0,0,0,1.6859670794606911,13
net.datacrow.drivemanager.DriveManager.setDrives,0,0,0,0,0,0,0,0,0,0.0,3
net.datacrow.core.db.DatabaseManager.closeDatabases,0,0,0,0,0,0,0,1,0,1.95055274133289,11
net.datacrow.console.windows.FieldSelectorDialog.close,0,0,0,0,0,0,0,0,0,0.0,3
net.datacrow.core.settings.SettingsFile.load,0,0,0,0,1,0,0,1,0,1.4932328347907082,13
net.datacrow.util.movie.FileProperties.getDuration,0,0,0,0,0,0,0,0,0,1.5890518491571934,1
net.datacrow.core.data.DataManager.get,0,0,0,0,0,0,0,0,0,0.9314601595300289,36
net.datacrow.console.components.DcFileSizeField.setValue,0,0,0,0,0,0,0,0,0,0.0,4
net.datacrow.fileimporters.FileImporter.showUI,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.DcPopupMenu.addSeparator,0,0,0,0,0,0,0,0,0,0.0,4
net.datacrow.reporting.reports.Report.compile,0,0,0,0,0,0,0,0,0,1.1849693625953586,7
net.datacrow.core.db.Query.getQueryValue,0,0,0,0,0,0,0,0,0,1.6833333333333336,5
net.datacrow.util.FileFilter.getDescription,0,0,1,0,0,0,0,0,0,0.0,3
net.datacrow.core.wf.requests.ImageRequest.setExecuteOnFail,0,0,0,0,0,0,0,0,0,1.0897850709011103,1
net.datacrow.console.ComponentFactory.getPasswordField,0,0,0,0,0,0,0,0,0,4.045,2
net.datacrow.console.components.panels.tree.FieldTreePanel.createLeafs,0,0,1,0,0,0,0,0,0,1.953587058466986,22
net.datacrow.console.windows.onlinesearch.OnlineSearchForm.stopped,0,0,0,0,0,0,0,0,0,2.0438405374365156,2
net.datacrow.console.windows.itemforms.ItemForm.setRequiredFields,0,0,0,0,0,0,0,0,0,2.2824936440845875,5
net.datacrow.console.components.lists.DcListUI.getMinimumSize,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.util.DcObjectComparator.compare,0,0,0,0,0,0,0,0,0,1.960240787605794,14
net.datacrow.settings.DcSettings.setStringAsValue,0,0,0,0,0,0,0,0,0,2.0651002953918067,1
net.datacrow.console.components.LongStringDocument.mouseExited,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.core.web.model.DcWebField.isMultiRelate,0,0,0,0,0,0,0,0,0,1.1719385619308604,1
net.datacrow.core.FreeResourcesTask.suggestGCNow,0,0,1,0,0,0,0,0,0,3.2625576002023005,8
net.datacrow.console.components.panels.RelatedItemsPanel.mouseExited,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.console.components.DcComboBoxEditor.removeActionListener,0,0,0,0,0,0,0,0,0,3.1857819978440363,1
net.datacrow.console.components.DcCheckBox.setEditable,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.ComponentFactory.getLoginNameField,0,0,0,0,0,0,0,0,0,0.0,2
net.datacrow.core.objects.DcObject.getFilename,0,0,0,0,0,0,0,0,0,4.26,1
net.datacrow.console.windows.filtering.ManageFiltersPanel.getActionPanel,0,0,0,0,0,0,0,0,0,3.94557381754076,12
net.datacrow.core.objects.DcObject.getFieldType,0,0,0,0,0,0,0,0,0,3.43,1
net.datacrow.core.objects.DcObject.copyImage,0,0,0,0,0,0,0,0,0,4.079999999999999,4
net.datacrow.console.components.panels.tree.TreePanel.getItems,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.windows.settings.SettingsView.buildTreeModel,0,0,0,0,0,0,0,0,0,3.2813167205400484,17
net.datacrow.console.windows.DcReferencesDialog.dispose,0,0,0,0,0,0,0,0,0,1.9102850618418175,13
net.datacrow.console.components.LongStringDocument.mousePressed,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.console.windows.MigrationDialog.isCorrectMapping,0,0,0,0,0,0,0,0,0,1.4552543509864457,9
net.datacrow.console.windows.security.PluginPermissionPanel.applyRight,0,0,0,0,0,0,0,0,0,2.1779049636288277,4
net.datacrow.drivemanager.DriveManager.getPollerListeners,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.windows.resourceeditor.LanguageResourcePanel.clear,0,0,0,0,0,0,0,0,0,1.6705442493690261,9
net.datacrow.console.components.tables.DcTable.setListeningForChanges,0,0,0,0,0,0,0,0,0,0.6923888092384026,6
net.datacrow.core.modules.xml.XmlModule.setTableNameShort,0,0,0,0,0,0,0,0,0,4.003333333333333,1
net.datacrow.console.wizards.module.FieldType.getValueType,0,0,0,0,0,0,0,0,0,2.1587444948830243,1
net.datacrow.core.modules.DcModules.getPropertyModules,0,0,0,0,0,0,0,0,0,1.31,5
net.datacrow.core.data.CacheJob.run,0,0,0,0,0,0,0,0,0,1.6928355401961968,4
net.datacrow.console.wizards.module.DeleteModuleWizard.next,0,0,0,0,0,0,0,0,0,2.73,15
net.datacrow.console.windows.datepicker.DatePickerDialog.actionPerformed,0,0,0,0,0,0,0,0,0,1.602918422325055,6
net.datacrow.synchronizers.Synchronizer.isReparseFiles,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.windows.AboutDialog.buildDialog,0,0,0,0,0,0,0,0,0,1.8364355583281107,18
net.datacrow.console.components.lists.DcListUI.convertXYToIndex,0,0,0,0,0,0,0,0,0,2.1798069351710505,5
net.datacrow.util.Utilities.getUniqueID,0,0,0,0,0,0,0,0,0,2.2323956495782884,7
net.datacrow.core.modules.xml.XmlModuleWriter.writeFields,0,0,0,0,0,0,0,0,0,3.0644509094722174,27
net.datacrow.console.components.DcIconSelectField.mouseReleased,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.wizards.module.RelateModuleWizard.finish,0,0,0,0,0,0,0,0,0,2.866940890522416,23
net.datacrow.console.ComponentFactory.getAvailabilityCombo,0,0,0,0,0,0,0,0,0,4.135,6
net.datacrow.console.menu.ContainerTreePanelMenuBar.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,10
net.datacrow.core.modules.xml.XmlModule.setHasSearchView,0,0,0,0,0,0,0,0,0,2.07,1
net.datacrow.console.components.DcFileField.addListener,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.windows.enhancers.Renumberer.renumber,0,0,0,0,0,0,0,0,0,1.3824648740454184,45
net.datacrow.core.data.DataFilterEntry.contains,0,0,0,0,0,0,0,0,0,1.01875,12
net.datacrow.console.components.lists.DcModuleList.setSelectedModule,0,0,0,0,0,0,0,0,0,3.93,2
net.datacrow.console.components.renderers.ReferencesTableCellRenderer.getInstance,0,0,0,0,0,0,0,0,0,1.97,1
net.datacrow.console.components.panels.tree.GroupingPane.add,0,0,0,0,0,0,0,0,0,0.0,6
net.datacrow.console.windows.FieldSelectorDialog.getModule,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.db.Query.getUpdateQueries,0,0,0,0,0,0,0,0,0,0.6807425426700084,65
net.datacrow.settings.definitions.ProgramDefinition.toSettingValue,0,0,0,0,0,0,0,0,0,2.884542491205277,1
net.datacrow.core.objects.template.Templates.getDefault,0,0,0,0,0,0,0,0,0,1.965,5
net.datacrow.console.menu.DcFileRenamerPopupMenu.isDirectoryChar,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.DcProgramDefinitionsField.mouseReleased,0,0,0,0,0,0,0,0,0,0.0,3
net.datacrow.core.services.plugin.ServiceClassLoader.loadClassBytes,0,0,0,0,0,0,0,0,0,2.4206465946611586,6
net.datacrow.console.components.DcPanel.setIcon,0,0,0,0,0,0,0,0,0,3.46,1
net.datacrow.console.windows.datepicker.DatePickerDialog.close,0,0,0,0,0,0,0,0,0,2.8812435472873243,5
net.datacrow.console.components.DcModuleSelector.setEditable,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.core.objects.DcField.isUiOnly,0,0,0,0,0,0,0,0,0,0.8492199706726359,1
net.datacrow.console.views.View.addChildView,0,0,0,0,0,0,0,0,0,2.0081390630504847,6
net.datacrow.console.components.tables.DcTable.add,0,0,0,0,0,0,0,0,0,1.2013163004081326,1
net.datacrow.console.ComponentFactory.getShortTextField,0,0,0,0,0,0,0,0,0,4.160833333333333,3
net.datacrow.core.data.ViewUpdater.run,0,0,0,0,0,0,0,0,0,1.7160065785960463,42
net.datacrow.core.settings.Settings.getValue,0,0,0,0,0,0,0,0,0,3.925,1
net.datacrow.console.windows.messageboxes.SaveQuestionBox.buildDialog,0,0,0,0,0,0,0,0,0,3.0773143708177706,34
net.datacrow.core.web.model.DcWebField.isLongTextfield,0,0,0,0,0,0,0,0,0,1.1762082417984614,1
net.datacrow.console.windows.expertuser.QueryPanel.build,0,0,0,0,0,0,0,0,0,2.4416604049588857,38
net.datacrow.console.MainFrame.changeModule,0,0,0,0,0,0,0,0,0,3.5653333333333337,20
net.datacrow.core.modules.xml.XmlModule.hasDependingModules,0,0,0,0,0,0,0,0,0,0.3929358975507453,1
net.datacrow.console.components.DcColorSelector.getValue,0,0,0,0,0,0,0,0,0,3.956704704679964,1
net.datacrow.core.web.model.DcWebField.setWidth,0,0,0,0,0,0,0,0,0,3.64,1
net.datacrow.console.windows.BrowserDialog.showSelectDirectoryDialog,0,0,0,0,0,0,0,0,0,2.023429282465872,9
net.datacrow.console.components.DcFrame.setHelpIndex,0,0,0,0,0,0,0,0,0,2.41355856222105,1
net.datacrow.console.components.ShortStringDocument.insertString,0,0,0,0,0,0,0,0,0,0.0,2
net.datacrow.console.components.lists.elements.DcListElement.setFont,0,0,0,0,0,0,0,0,0,2.315114448186201,10
net.datacrow.drivemanager.FileInfo.getFilename,0,0,0,0,0,0,0,0,0,3.407078389618538,1
net.datacrow.util.movie.FileProperties.setVideoRate,0,0,0,0,0,0,0,0,0,3.585,1
net.datacrow.settings.Settings.set,0,0,0,0,0,0,0,0,0,2.17,1
net.datacrow.console.components.panels.OnlineServiceSettingsPanel.isOverwriteAllowed,0,0,0,0,0,0,0,0,0,2.882257768669765,1
net.datacrow.util.movie.FilePropertiesIFO.processIfoFile,1,0,0,0,0,0,0,0,0,2.205,4
net.datacrow.fileimporters.MusicFile.processingTotal,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.core.security.SecurityCentre.getManagedModules,0,0,0,0,0,0,0,0,0,0.0,5
net.datacrow.core.objects.DcMapping.toString,0,0,0,0,0,0,0,0,0,0.0,3
net.datacrow.console.windows.itemforms.DeletingThread.mouseClicked,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.core.modules.DcModule.getName,0,0,0,0,0,0,0,0,0,2.236851833861792,1
net.datacrow.core.modules.DcModules.initReferenceBaseModules,0,0,0,0,0,0,0,0,0,2.1381230290839017,8
net.datacrow.console.components.panels.ChartPanel.build,0,0,0,0,0,0,0,0,0,2.8050235189884747,13
net.datacrow.console.components.panels.tree.GroupingPane.getItemCount,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.wizards.Wizard.applyPanel,0,0,0,0,0,0,0,0,0,2.840503023514716,9
net.datacrow.util.isbn.Isbn.isIsbn13,0,0,1,0,0,0,0,0,0,0.0,7
net.datacrow.core.web.model.DcWebObjects.getFilterFields,0,0,0,0,0,0,0,0,0,2.0883452344604914,1
net.datacrow.core.modules.DcMediaChildModule.initializeUI,0,0,0,0,0,0,0,0,0,4.055,13
net.datacrow.core.services.OnlineServices.getServer,0,0,0,0,0,0,0,0,0,1.8244741491556562,1
net.datacrow.console.ComponentFactory.getColorSelector,0,0,0,0,0,0,0,0,0,2.445,1
net.datacrow.core.backup.Backup.getFiles,0,0,0,0,0,0,0,0,0,1.5435714285714286,13
net.datacrow.console.components.panels.ChartPanel.deinstall,0,0,0,0,0,0,0,0,0,3.771598783277923,6
net.datacrow.console.windows.filerenamer.FileRenamerPreviewDialog.initProgressBar,0,0,0,0,0,0,0,0,0,2.4554632815103483,2
net.datacrow.console.wizards.module.DefineFieldDialog.createField,0,0,0,0,0,0,0,0,0,2.252169145160267,26
net.datacrow.console.components.DcDateField.paintComponent,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.lists.DcListUI.createUI,0,0,0,0,0,0,0,0,0,4.43,1
net.datacrow.core.db.DatabaseManager.applySettings,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.wizards.Wizard.isRestarted,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.modules.DcPropertyModule.initializeUI,0,0,0,0,0,0,0,0,0,2.397182446058722,2
net.datacrow.console.windows.webserver.WebServerFrame.build,0,0,0,0,0,0,0,0,0,2.187726549851682,10
net.datacrow.console.wizards.item.InternetWizardPanel.setFocus,0,0,0,0,0,0,0,0,0,2.717431591321271,1
net.datacrow.core.DataCrow.isSplashScreenActive,0,0,0,0,0,0,0,0,0,2.854976006162005,1
net.datacrow.core.db.DatabaseManager.executeSQL,1,0,0,0,0,0,0,1,0,2.21084788112917,3
net.datacrow.core.objects.Loan.getPerson,0,0,0,0,0,0,0,0,0,3.5549999999999997,1
net.datacrow.console.components.DcColorSelector.stateChanged,0,0,0,0,0,0,0,0,0,2.1174335699823876,4
net.datacrow.console.components.lists.elements.DcObjectListElement.build,0,0,0,0,0,0,0,0,0,1.5187758563364477,9
net.datacrow.util.freedb.FreedbReadResult.swapTracks,0,0,0,0,0,0,0,0,0,2.0629999999999997,5
net.datacrow.console.MainFrame.applySettings,0,0,0,0,0,0,0,0,0,2.7216666666666662,29
net.datacrow.util.Rating.getLabel,0,0,0,0,0,0,0,0,0,2.26,1
net.datacrow.core.modules.xml.XmlModule.getDefaultSortFieldIdx,0,0,0,0,0,0,0,0,0,1.5487408954113853,1
net.datacrow.reporting.reports.TextReport.create,0,0,0,0,0,0,0,0,0,1.8771393452137306,39
net.datacrow.console.ComponentFactory.getButton,0,0,0,0,0,0,0,0,0,4.403921061431541,3
net.datacrow.console.components.DcReferenceField.setEditable,0,0,0,0,0,0,0,0,0,0.5613785475127424,1
net.datacrow.console.views.View.afterSelect,0,0,0,0,0,0,0,0,0,0.9805487235512107,10
net.datacrow.util.Star2D.getBranchesCount,0,0,0,0,0,0,0,0,0,1.0124049782102293,1
net.datacrow.console.windows.SelectItemDialog.dispose,0,0,0,0,0,0,0,0,0,1.9065355046543526,9
net.datacrow.console.windows.loan.LoanInformationPanel.mouseExited,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.core.security.SecurityCentre.createDefaultUser,0,0,0,0,0,0,0,0,0,3.100725451015244,20
net.datacrow.core.web.model.DcWebField.getValue,0,0,0,0,0,0,0,0,0,1.2396771356825165,1
net.datacrow.settings.definitions.QuickViewFieldDefinitions.getQuickViewDefinitions,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.ComponentFactory.getURLField,0,0,0,0,0,0,0,0,0,2.6275,2
net.datacrow.core.objects.DcLookAndFeel.toString,0,0,0,0,0,0,0,0,0,2.7321336510362624,1
net.datacrow.console.components.renderers.ReferencesTableCellRenderer.getTableCellRendererComponent,0,0,1,0,0,0,0,0,0,2.098426081780798,15
net.datacrow.core.wf.requests.RefreshChildView.getExecuteOnFail,0,0,0,0,0,0,0,0,0,2.822304123368609,1
net.datacrow.console.components.DcModuleSelector.clear,0,0,0,0,0,0,0,0,0,3.9677811613374065,1
net.datacrow.core.objects.DcField.setIndex,0,0,0,0,0,0,0,0,0,3.43,1
net.datacrow.core.modules.xml.XmlField.setTechinfo,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.DcComboBoxEditor.focusGained,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.core.services.OnlineServices.getQuery,0,0,0,0,0,0,0,0,0,1.096888381486661,1
net.datacrow.console.components.PicturePane.brighten,0,0,0,0,0,0,0,0,0,0.0,2
net.datacrow.console.components.DcFileLauncherField.setValue,0,0,0,0,0,0,0,0,0,3.015,5
net.datacrow.console.components.tables.DcTable.cancelEdit,0,0,0,0,0,0,0,0,0,1.6525,5
net.datacrow.core.modules.xml.XmlModuleWriter.newLine,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.wf.requests.Filter.accept,0,0,0,0,0,0,0,0,0,3.5233333333333334,1
net.datacrow.console.views.View.isChild,0,0,0,0,0,0,0,0,0,2.9355785181552787,1
net.datacrow.util.movie.FilePropertiesMPEG.getLastGOP,0,0,0,0,0,0,0,0,0,3.191200718155656,12
net.datacrow.console.components.DcFontSelector.fillFontSizeCombo,0,0,0,0,0,0,0,0,0,2.7664073433344334,11
net.datacrow.console.components.panels.QuickViewPanel.hasObject,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.wf.requests.SynchronizeWithManagerRequest.setExecuteOnFail,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.console.windows.security.ModulePermissionMenu.clear,0,0,0,0,0,0,0,0,0,3.667071887007742,1
net.datacrow.console.windows.reporting.ReportingDialog.initProgressBar,0,0,0,0,0,0,0,0,0,2.3738947291418446,2
net.datacrow.console.windows.resourceeditor.ResourceEditorDialog.build,0,0,0,0,0,0,0,0,0,1.6247161083671575,16
net.datacrow.console.menu.FieldTreePanelMenuBar.groupBy,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.lists.elements.DcFieldListElement.getField,0,0,0,0,0,0,0,0,0,4.041860551897746,1
net.datacrow.console.windows.SelectItemDialog.getItem,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.util.Star2D.setY,0,0,0,0,0,0,0,0,0,1.4033456241814504,2
net.datacrow.console.components.tables.DcTable.getChangedObjects,0,0,0,0,0,0,0,0,0,1.2057792561699625,4
net.datacrow.synchronizers.AudioCdSynchronizer.match,0,0,0,0,0,0,0,0,0,2.9938022201365775,12
net.datacrow.console.components.lists.elements.DcShortObjectListElement.setBackground,0,0,0,0,0,0,0,0,0,3.6622145696319492,3
net.datacrow.core.Version.equals,0,0,0,0,0,0,0,0,0,0.0,3
net.datacrow.console.wizards.item.ItemDetailsWizardPanel.apply,0,0,0,0,0,0,0,0,0,3.7552947322936925,1
net.datacrow.core.data.DataManager.updateView,0,0,0,0,0,0,0,0,0,2.1060000000000003,5
net.datacrow.core.modules.DcModule.getSearchView,0,0,0,0,0,0,0,0,0,1.9306873753393263,2
net.datacrow.console.windows.ItemSynchronizerDialog.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,6
net.datacrow.core.web.model.DcWebObject.initialize,0,0,0,0,0,0,0,0,0,1.8686187938759544,19
net.datacrow.console.views.View.getHelpIndex,0,0,0,0,0,0,0,0,0,0.6577692700923196,3
net.datacrow.console.components.DcMultiLineToolTip.getColumns,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.DcMultiLineToolTip.setFixedWidth,0,0,0,0,0,0,0,0,0,3.64,2
net.datacrow.console.windows.itemforms.DcMinimalisticItemView.hideDialogActions,0,0,0,0,0,0,0,0,0,2.0932395470618435,2
net.datacrow.console.windows.itemforms.ChildForm.getAfterDeleteRequests,0,0,0,0,0,0,0,0,0,0.0,2
net.datacrow.core.modules.xml.XmlModuleWriter.close,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.db.Query.addAvailabilityCondition,0,0,0,0,0,1,0,0,0,1.6184599892312406,10
net.datacrow.console.ComponentFactory.getTextArea,0,0,0,0,0,0,0,0,0,4.325,6
net.datacrow.util.movie.FilePropertiesMPEG.getDuration,0,0,0,0,0,0,0,0,0,2.4688813643630447,9
net.datacrow.util.Utilities.toString,0,0,0,0,0,0,0,0,0,1.1025,7
net.datacrow.core.modules.DcModules.getCustomModules,0,0,0,0,0,0,0,0,0,0.0,5
net.datacrow.fileimporters.FileImporter.setImages,0,0,0,0,0,0,0,0,0,2.114648629102325,18
net.datacrow.console.wizards.module.ModuleTypeSelectionListener.mouseClicked,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.console.views.MasterView.reload,0,0,0,0,0,0,0,0,0,2.39,2
net.datacrow.core.plugin.PluginClassLoader.loadFromJar,0,0,0,0,0,0,0,0,0,2.223798925052407,22
net.datacrow.console.components.fstree.FileSystemTreePanel.getFiles,0,0,0,0,0,0,0,0,0,2.857551580111099,10
net.datacrow.core.web.model.DcWebObject.getTab,0,0,0,0,0,0,0,0,0,2.7588090105020817,1
net.datacrow.core.web.model.AdvancedFilter.setModule,0,0,0,0,0,0,0,0,0,2.2363742332429277,1
net.datacrow.core.settings.SettingsGroup.getChild,0,0,0,1,0,0,0,0,0,3.4800443066207984,1
net.datacrow.console.views.View.undoChanges,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.core.http.HttpConnectionUtil.retrieveBytes,0,0,0,0,0,0,0,0,0,0.75,1
net.datacrow.console.windows.itemforms.ItemForm.windowOpened,0,0,0,0,0,0,0,0,0,2.431494591773696,8
net.datacrow.util.movie.FileProperties.setMetaData,0,0,0,0,0,0,0,0,0,1.965,1
net.datacrow.console.components.DcFrame.setVisible,0,0,0,0,0,0,0,0,0,3.08,3
net.datacrow.core.wf.requests.StatusUpdateRequest.end,0,0,0,0,0,0,0,0,0,1.1038509366108433,1
net.datacrow.console.windows.itemforms.ItemForm.hide,0,0,0,0,0,0,0,0,0,1.4876147777334152,9
net.datacrow.console.windows.settings.SettingsPanel.buildPanel,0,0,0,0,0,0,0,0,0,0.9546780669252832,25
net.datacrow.core.settings.SettingsGroup.getSettings,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.fileimporters.MovieFile.getVideoCodec,0,0,0,0,0,0,0,0,0,1.667612588305801,1
net.datacrow.console.windows.onlinesearch.OnlineSearchForm.addWarning,0,0,0,0,0,0,0,0,0,2.619422211058067,2
net.datacrow.console.views.View.deselect,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.DcViewDivider.componentHidden,0,0,0,0,0,0,0,0,0,0.0,0
net.datacrow.util.Utilities.getSize,0,0,0,0,0,0,0,0,0,3.208823683073423,8
net.datacrow.core.plugin.Plugins.getRegistered,0,0,0,0,0,0,0,0,0,2.2195602966984387,1
net.datacrow.console.views.View.add,0,0,0,0,0,0,0,0,0,0.8797236075085941,1
net.datacrow.core.objects.DcProperty.beforeSave,0,0,0,0,0,0,0,0,0,1.432429136160931,14
net.datacrow.synchronizers.Synchronizer.updateProgressBar,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.renderers.ContactPersonTableCellRenderer.getTableCellRendererComponent,0,0,0,0,0,0,0,0,0,3.1796296296296296,4
net.datacrow.settings.Settings.save,0,0,0,0,0,0,0,0,0,0.0,1
net.datacrow.console.components.panels.OnlineServicePanel.useOnlineService,0,0,0,0,0,0,0,0,0,3.1003593777888905,1
net.datacrow.drivemanager.DriveManager.startFileSynchronizer,0,0,0,0,0,0,0,0,0,1.205,6
net.datacrow.filerenamer.FilePattern.hashCode,0,0,0,0,0,0,0,0,0,2.799589441609739,1
net.datacrow.enhancers.ValueEnhancers.getField,0,0,0,0,0,0,0,0,0,2.272189389646011,7
net.datacrow.core.web.model.AdvancedFilter.getFields,0,0,0,0,0,0,0,0,0,0.8287705577995857,1
net.datacrow.core.modules.xml.XmlModule.getImporter,0,0,0,0,0,0,0,0,0,2.288097800474993,1
net.datacrow.console.components.DcFieldSelectorField.setValue,0,0,0,0,0,0,0,0,0,0.0,3
net.datacrow.core.security.ModulePermission.addPermission,0,0,0,0,0,0,0,0,0,2.13,1
net.datacrow.console.windows.messageboxes.QuestionBox.buildDialog,0,0,0,0,0,0,0,0,0,3.1823820142926267,28
net.datacrow.util.movie.FilePropertiesRIFF.calculateVideoBitRate,0,0,0,0,0,0,0,0,0,3.449902744856361,5
net.datacrow.console.components.panels.OnlineServiceSettingsPanel.save,0,0,0,0,0,0,0,0,0,2.2843714464875133,5
net.datacrow.core.data.DataFilter.addEntry,0,0,0,0,0,0,0,0,0,1.81,1
net.datacrow.console.windows.BackupDialog.notifyProcessed,0,0,0,0,0,0,0,0,0,3.068178019298392,1
net.datacrow.core.web.beans.ItemSearch.getFilter,0,0,0,0,0,0,0,0,0,0.84,13
net.datacrow.core.settings.Settings.getDimension,0,0,0,0,0,0,0,0,0,4.89,1
net.datacrow.console.windows.SelectItemDialog.mousePressed,0,0,0,0,0,0,0,0,0,0.0,0
