ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
ec.gp.GPNode.lightClone,0,0,0,0,0,0,0,0,0,1.5937576126245847
org.primordion.xholon.base.StateMachineEntity.getParentStateMachine,0,0,0,0,0,0,0,0,0,4.04
org.primordion.xholon.util.CreateClassEnum.createClassEnumFile,1,0,0,0,1,0,0,0,0,1.8522590731093855
org.primordion.xholon.tutorials.StupidModel.HabitatCellStupidModel6.toString,0,0,0,0,0,0,0,0,0,2.991588130713739
org.primordion.user.app.XhBrenda.act,0,0,0,0,0,0,0,0,0,1.025193413169821
org.primordion.xholon.tutorials.StupidModel.HabitatCellStupidModel15.readGridFile,0,0,0,0,0,0,0,0,0,2.7636320206466434
org.primordion.xholon.samples.AppWatch.main,0,0,0,0,0,0,0,0,0,0.0
org.primordion.cellontro.base.BioXholonClass.isReversible,0,0,0,0,0,0,0,0,0,2.602668869205125
org.primordion.xholon.base.Attribute_float.getVal_float,0,0,0,0,0,0,0,0,0,0.0
ec.gp.GPNode.eval,0,0,0,0,0,0,0,0,0,3.558333333333333
org.primordion.xholon.base.XholonTime.timeoutRepeat,0,0,0,0,0,0,0,0,0,3.0331118040461114
org.primordion.ealontro.ec.app.antforaging.DropPheromone.eval,0,0,0,0,0,0,0,0,0,3.558333333333333
org.primordion.cellontro.io.sbml.Cellontro2Sbml.writeCompartment,0,0,0,0,0,0,0,0,0,1.585382298960523
org.primordion.xholon.xmiapps.AppRcs_GP_MM.shouldBePlotted,0,0,0,0,0,0,0,0,0,4.265000000000001
org.primordion.xholon.io.HistogramViewerJFreeChart.initialize,0,0,0,0,0,0,0,0,0,1.7129999999999999
ec.gp.GPNode.readRootedTree,0,0,0,0,0,0,0,0,0,1.2049567927579095
org.primordion.xholon.samples.Xh09SpatialGames.act,0,0,0,0,0,0,0,0,0,0.9039128180770142
org.primordion.xholon.io.AbstractNetworkViewerJung.itemStateChanged,0,0,0,0,0,0,0,0,0,2.04460686463349
org.primordion.xholon.tutorials.rcs.XhRcs1.act,0,0,0,0,0,0,0,0,0,1.568918995533978
org.primordion.xholon.tutorials.StupidModel.BugStupidModel12.move,0,0,0,0,0,0,0,0,0,2.214684221800764
org.primordion.cellontro.app.sbml.XhYeastGlyPritchardKel.function_7,0,0,0,0,0,0,0,0,0,0.24333333333333332
org.primordion.xholon.xmiapps.AppElevator_ShowStates.main,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.io.XholonVertexStringer.getVertex,0,0,0,0,0,0,0,0,0,4.005491688563523
org.primordion.xholon.xmiapps.XhTestFsm.setTestScenario,0,0,0,0,0,0,0,0,0,2.3916616626320684
ec.gp.GPNode.toStringForError,0,0,0,0,0,0,0,0,0,0.0
org.primordion.user.app.Epo2.Address.toString,0,0,0,0,0,0,0,0,0,2.8983333333333334
org.primordion.ealontro.app.XhAntForaging.setFoodQuantity,0,0,0,0,0,0,0,0,0,1.8592385482950797
org.primordion.xholon.tutorials.StupidModel.XhStupidModel3.postConfigure,0,0,0,0,0,0,0,0,0,3.415
org.primordion.xholon.tutorials.rcs.XhRcsTemp.initialize,0,0,0,0,0,0,0,0,0,2.2322313844695083
