ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
com.eviware.soapui.impl.wsdl.panels.loadtest.InternalTestSuiteListener.testStepAdded,0,0,0,0,0,0,0,0,0,3.8325000000000005,3
com.eviware.soapui.impl.wsdl.submit.transports.http.AttachmentUtils.extractAttachmentParts,0,0,0,0,0,0,0,0,0,2.3707766852261263,40
com.eviware.soapui.support.dnd.handlers.RequestToMockOperationDropHandler.getMoveAfterInfo,0,0,0,0,0,0,0,0,0,3.535,1
com.eviware.x.impl.swing.JFormDialog.getValues,0,0,0,0,0,0,0,0,0,2.7221900574222997,2
com.eviware.soapui.impl.wsdl.support.wss.entries.AddEncryptionEntry.getEmbeddedKeyName,0,0,0,0,0,0,0,0,0,2.0500937207106418,1
com.eviware.soapui.impl.wsdl.loadtest.assertions.TestStepMaxAssertion.assertResult,0,0,0,0,0,0,0,0,0,2.8628542016621945,6
com.eviware.soapui.ui.desktop.InternalProjectListener.testSuiteRemoved,0,0,0,0,0,0,0,0,0,4.045,2
com.eviware.soapui.support.components.FileFormComponent.getValue,0,0,0,0,0,0,0,0,0,4.011747983575601,1
com.eviware.soapui.impl.wsdl.panels.project.OutgoingWssTableModel.getColumnName,0,0,0,0,0,0,0,0,0,4.48,5
com.eviware.soapui.impl.wsdl.panels.mockoperation.WsdlMockResultMessageExchange.isDiscarded,0,0,0,0,0,0,0,0,0,2.111166297734324,1
com.eviware.soapui.impl.wsdl.WsdlHeaderPart.getPartElement,0,0,0,0,0,0,0,0,0,2.887097228036315,1
com.eviware.soapui.impl.wsdl.loadtest.LoadStrategyConfigurationChangeListener.fireAssertionRemoved,0,0,0,0,0,0,0,0,0,2.665,5
com.eviware.x.impl.swing.JFormDialog.release,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.model.propertyexpansion.PropertyExpansionUtils.createMutablePropertyExpansion,0,0,0,0,0,0,0,0,0,2.0265696217921283,69
com.eviware.soapui.support.dnd.handlers.TestCaseToTestCaseDropHandler.moveAfter,0,0,0,0,0,0,0,0,0,3.6666666666666665,3
com.eviware.soapui.model.tree.nodes.InternalTestPropertyListener.propertyRemoved,0,0,0,0,0,0,0,0,0,4.0,9
com.eviware.soapui.impl.wsdl.panels.request.components.editor.views.registry.XmlEditorViewRegistry.getFactories,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.impl.wsdl.RequestIconAnimator.afterSubmit,0,0,0,0,0,0,0,0,0,2.425,2
com.eviware.soapui.impl.wsdl.support.wsdl.WsdlValidator.getRpcBodyPart,0,0,0,0,0,0,0,0,0,1.0545916799062829,3
com.eviware.soapui.impl.wsdl.panels.testcase.TestRunLog.getTestLogList,0,0,0,0,0,0,0,0,0,3.59476864331214,1
