ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.sourceforge.ganttproject.importer.VisibleFieldsImpl.clear,0,0,0,0,0,0,0,0,0,1.21
org.jdesktop.swingx.JXMonthView.getTodayBackground,0,0,0,0,0,0,0,0,0,1.8187217714737476
net.sourceforge.ganttproject.AbstractChartImplementation.addRenderer,0,0,0,0,0,0,0,0,0,2.804247130015076
org.jdesktop.swingx.AbstractPatternPanel.Non_in_method,0,0,0,0,0,0,0,0,0,1.865
org.jdesktop.swingx.decorator.PainterHighlighter.uninstallPainterListener,0,0,0,0,0,0,0,0,0,3.0287782990531325
net.sourceforge.ganttproject.MouseMotionListenerBase.mouseDragged,0,0,0,0,0,0,0,0,0,1.5150000000000001
net.sourceforge.ganttproject.gui.about.LibraryFieldTableModel.getColumnName,0,0,0,0,0,0,0,0,0,0.988099722331004
org.jdesktop.beans.AbstractBean.clone,0,0,0,0,0,0,0,0,0,2.85
net.sourceforge.ganttproject.gui.taskproperties.InternalAction.onSelectionChanged,0,0,0,0,0,0,0,0,0,1.2766887156344215
org.jdesktop.swingx.ListAdapter.setCellRenderer,0,0,0,0,0,0,0,0,0,3.0
org.jdesktop.swingx.painter.ImagePainter.getImageString,0,0,0,0,0,0,0,0,0,4.305
org.jdesktop.swingx.plaf.windows.XPPaneBorder.paintTitleBackground,0,0,0,0,0,0,0,0,0,2.4549784701638906
