ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
com.eviware.soapui.impl.wsdl.actions.iface.tools.support.AbstractToolsAction.addJavaArgs,0,0,0,0,0,0,0,0,0,1.7825052712718532
com.eviware.soapui.impl.wsdl.panels.request.components.editor.views.source.WsdlMockResponseXmlSourceEditor.popupMenuWillBecomeInvisible,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.support.components.JHyperlinkLabel.paintComponent,0,0,0,0,0,0,0,0,0,1.845035609151851
com.eviware.soapui.impl.wsdl.testcase.WsdlTestCase.setDiscardOkResults,0,0,0,0,0,0,0,0,0,1.6518801881714014
com.eviware.x.form.support.UnselectAllAction.getSelectedIndexes,0,0,0,0,0,0,0,0,0,0.7125
com.eviware.soapui.impl.wsdl.actions.loadtest.CloneLoadTestAction.perform,0,0,0,0,0,0,0,0,0,2.6841666666666666
com.eviware.soapui.tools.SoapUIToolRunner.logError,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.support.UISupport.invokeAndWait,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.panels.teststeps.OptionsAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
com.eviware.x.form.FieldValue.valueChanged,0,0,0,0,0,0,0,0,0,2.5062499999999996
com.eviware.soapui.support.components.VTextIcon.getIconWidth,0,0,0,0,0,0,0,0,0,1.2502246929014882
org.syntax.jedit.prev_word.prev_word,0,0,0,0,0,0,0,0,0,2.48
com.eviware.soapui.SwingSoapUICore.importSettingsOnStartup,0,0,0,0,1,0,0,0,0,2.901934728168027
com.eviware.soapui.support.components.PropertiesTableCellRenderer.getTableCellRendererComponent,0,0,0,0,0,0,0,0,0,2.804708440513809
com.eviware.soapui.support.swing.TreeUtils.expandAll,0,0,0,0,0,0,0,0,0,2.924388036306723
com.eviware.soapui.impl.wsdl.loadtest.StatisticsLogger.addHeaders,0,0,0,0,0,0,0,0,0,4.32
com.eviware.soapui.impl.wsdl.loadtest.log.LoadTestLogErrorEntry.getMessage,0,0,0,0,0,0,0,0,0,1.9060334226265827
com.eviware.soapui.impl.wsdl.submit.filters.PropertyExpansionTestCase.testNestedExpansion,0,0,0,0,0,0,0,0,0,2.1651665521377965
com.eviware.soapui.impl.wsdl.WsdlRequest.initEndpoints,0,0,0,0,0,0,0,0,0,1.3162004156629186
com.eviware.soapui.support.dnd.handlers.TestStepToTestStepDropHandler.copyAfter,0,0,0,0,0,0,0,0,0,3.535
com.eviware.soapui.impl.wsdl.WsdlHeaderPart.getName,0,0,0,0,0,0,0,0,0,3.0128524893256095
com.eviware.soapui.impl.wsdl.monitor.SocketWaiter.SocketWaiter,0,0,0,0,0,0,0,0,0,2.9
com.eviware.soapui.impl.wsdl.support.wss.crypto.WssCryptoBase.addPropertyChangeListener,0,0,0,0,0,0,0,0,0,3.46
org.syntax.jedit.CaretUndo.getScrollableBlockIncrement,0,0,0,0,0,0,0,0,0,1.3583333333333334
com.eviware.soapui.support.types.StringList.addAll,0,0,0,0,0,0,0,0,0,4.75
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.registry.XmlInspectorRegistry.getFactoriesOfType,0,0,0,0,0,0,0,0,0,2.0500000000000003
com.eviware.soapui.impl.wsdl.submit.transports.http.Empty_class.Non_in_method,0,0,0,0,0,0,0,0,0,2.795
com.eviware.soapui.impl.wsdl.panels.request.WsdlRequestPanelBuilder.buildOverviewPanel,0,0,0,0,0,0,0,0,0,3.3001230147624407
com.eviware.soapui.impl.wsdl.teststeps.WsdlTestRequestStepResult.setEndpoint,0,0,0,0,0,0,0,0,0,3.26
com.eviware.soapui.DefaultSoapUICore.initActionRegistry,0,0,0,0,0,0,1,0,0,2.077448769053891
com.eviware.soapui.impl.wsdl.panels.project.WSSTabPanel.buildOutgoingConfigurationsTab,0,0,0,0,0,0,0,0,0,2.0272738444216807
com.eviware.soapui.support.dnd.handlers.TestStepToTestStepsDropHandler.canMoveAfter,0,0,0,0,0,0,0,0,0,3.535
com.eviware.soapui.actions.XQueryXPathTesterAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.testcase.WsdlTestCaseRunner.getStatus,0,0,0,0,0,0,0,0,0,1.745156952897
com.eviware.soapui.impl.wsdl.support.wss.crypto.WssCryptoBase.getPropertyExpansions,0,0,0,0,0,0,0,0,0,2.85
com.eviware.soapui.impl.wsdl.submit.transports.http.AttachmentUtils.getXmlMimeContentType,0,0,0,0,0,0,0,0,0,1.99
com.eviware.soapui.support.action.swing.DefaultActionList.getActionAt,0,0,0,0,0,0,0,0,0,1.715
com.eviware.soapui.MainFrameWindowListener.main,0,0,0,0,0,0,0,0,0,0.0
