ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.datacrow.console.views.tasks.FillerTask.FillerTask,0,0,0,0,0,0,0,0,0,1.605
net.datacrow.core.objects.DcMediaObject.toString,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.components.DcMenu.paintComponent,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.util.StringUtils.getContainedNumber,0,0,0,0,0,0,0,0,0,1.0999999999999999
net.datacrow.core.data.DataManager.initialize,0,0,0,0,0,0,0,0,0,2.707233056976873
net.datacrow.console.windows.OpenFromUrlDialog.build,0,0,0,0,0,0,0,0,0,3.3869255144887744
net.datacrow.console.components.lists.DcObjectList.getSelectedItems,0,0,0,0,0,0,0,0,0,1.282
net.datacrow.console.windows.itemforms.DcMinimalisticItemView.open,0,0,0,0,0,0,0,0,0,2.493122129675223
net.datacrow.settings.definitions.WebFieldDefinition.getMaxTextLength,0,0,0,0,0,0,0,0,0,3.415856574617747
net.datacrow.console.windows.Updater.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.objects.DcAssociate.toString,0,0,0,0,0,0,0,0,0,0.9666666666666667
net.datacrow.core.modules.TemplateModule.getFieldDefinitions,0,0,0,0,0,0,0,0,0,1.141835522807659
net.datacrow.console.windows.FieldDefinitionsDialog.save,0,0,0,0,0,0,0,0,0,2.4902404335308956
net.datacrow.core.services.Servers.getInstance,0,0,0,0,0,0,0,0,0,1.5536641302160334
net.datacrow.core.modules.DcModules.getMappingModIdx,0,0,0,0,0,0,0,0,0,2.0033333333333334
net.datacrow.console.windows.loan.LoanInformationForm.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.web.beans.Security.getUser,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.objects.DcObject.getValue,0,0,0,0,0,0,0,0,0,1.761088890771644
net.datacrow.settings.DcSettings.getLookAndFeel,0,0,0,0,0,0,0,0,0,3.131375008654034
net.datacrow.console.components.DcFieldSelectorField.DcFieldSelectorField,0,0,0,0,0,0,0,0,0,3.93
net.datacrow.console.components.DcMultiLineToolTip.setColumns,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.windows.settings.SettingsView.setFont,0,0,0,0,0,0,0,0,0,2.3198322203351354
net.datacrow.core.services.plugin.ServiceClassLoader.ServiceClassLoader,0,0,0,0,0,0,0,0,0,2.7140188582157414
net.datacrow.console.components.panels.OnlineServicePanel.getMode,0,0,0,0,0,0,0,0,0,1.8843450003154603
net.datacrow.console.windows.onlinesearch.OnlineSearchForm.getView,0,0,0,0,0,0,0,0,0,3.0809838033956596
net.datacrow.util.XMLParser.getKeyStroke,0,0,0,0,0,0,0,0,0,2.6266666666666665
net.datacrow.synchronizers.Synchronizer.getServer,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.components.DcShortTextField.setValue,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.drivemanager.FileSynchronizer.getModules,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.components.lists.DcList.setColumnsPerRow,0,0,0,0,0,0,0,0,0,2.0216666666666665
net.datacrow.console.components.DcIconSelectField.getPreferredSize,0,0,0,0,0,0,0,0,0,2.602924155480774
